reaction,gpr,GO_HKP,DLKcat,MTLKP,TurNup,UniKP,database,fill_method,database_clean,reaction_type,is_complex,base_reaction,is_reverse,Ensemble_Geometric_Mean,Ensemble_Arithmetic_Mean,Ensemble_Median,Ensemble_Weighted
3NTD2pp_num2,b0383,205.72000000000008,,5.527949,94.15534973144533,20.83005914936328,27.41375,,27.41375,Metabolic (Core),False,3NTD2pp,False,22.132637818766035,40.171119293602864,20.83005914936328,10.204104156051795
3NTD4pp_num1,b0383,205.72000000000008,8.5149,8.249526,91.3937530517578,20.83005914936328,27.41375,,27.41375,Metabolic (Core),False,3NTD4pp,False,19.122906018113728,32.24705955028027,14.67247957468164,19.122906018113728
3NTD4pp_num2,b4213,159.51534075283124,,60.097664,210.33624267578125,18.05149927356397,27.41375,,27.41375,Metabolic (Core),False,3NTD4pp,False,61.10756715591072,96.16180198311508,60.097664,21.856028347742182
3NTD4pp_num3,b2744,117.63095515668913,,8.742382,147.21669006347656,20.83005914936328,27.41375,,27.41375,Metabolic (Core),False,3NTD4pp,False,29.929016370010498,58.929710404279945,20.83005914936328,12.79585567017205
3NTD7pp_num1,b4213,159.51534075283124,3.9633,84.48002,204.1670379638672,20.83005914936328,27.41375,,27.41375,Metabolic (Core),False,3NTD7pp,False,34.54393212474331,78.3601042783076,52.65503957468164,34.54393212474331
3NTD7pp_num2,b0383,205.72000000000008,,12.688785,86.1112060546875,18.05149927356397,27.41375,,27.41375,Metabolic (Core),False,3NTD7pp,False,27.01869256111681,38.95049677608382,18.05149927356397,11.850815782970313
3NTD9pp_num1,b4213,159.51534075283124,0.0423,53.831303,151.6005401611328,20.83005914936328,27.41375,,27.41375,Metabolic (Core),False,3NTD9pp,False,9.20855800022332,56.576050577624024,37.330681074681635,9.20855800022332
3NTD9pp_num2,b0383,205.72000000000008,,9.118119,74.20227813720703,20.83005914936328,27.41375,,27.41375,Metabolic (Core),False,3NTD9pp,False,24.154849321959162,34.71681876219011,20.83005914936328,10.895652647696684
3OAR100,b1093,136.71153247522938,3.9,,48.10326766967773,2.929298538756969,0.59,,0.59,Metabolic (Core),False,3OAR100,False,8.190949977876953,18.310855402811566,3.9,4.841731538632028
3OAR100_reverse,b1093,136.71153247522938,2.2495,,61.53378677368164,3.653492800559781,0.59,,0.59,Metabolic (Reverse),False,3OAR100,True,7.967143359979204,22.478926524747138,3.653492800559781,4.742168418448274
3OAR120,b1093,136.71153247522938,1.6686,,48.10326766967773,3.842358408537775,0.59,,0.59,Metabolic (Core),False,3OAR120,False,6.75628918852481,17.871408692738502,3.842358408537775,4.190647899967708
3OAR120_reverse,b1093,136.71153247522938,1.9392,,61.53378677368164,10.397610637812583,0.59,,0.59,Metabolic (Reverse),False,3OAR120,True,10.745416779376683,24.623532470498077,10.397610637812583,5.934955250902237
3OAR121,b1093,136.71153247522938,0.4779,,48.10326766967773,4.04186287809693,0.59,,0.59,Metabolic (Core),False,3OAR121,False,4.529299734215798,17.541010182591553,4.04186287809693,3.1047261269532322
3OAR140,b1093,136.71153247522938,22.3204,,48.10326766967773,4.276039907119107,0.59,,0.59,Metabolic (Core),False,3OAR140,False,16.620322020478792,24.899902525598947,22.3204,8.231511239576117
3OAR140_reverse,b1093,136.71153247522938,2.3523,,61.53378677368164,7.552988127207209,0.59,,0.59,Metabolic (Reverse),False,3OAR140,True,10.30168780360012,23.813024966962953,7.552988127207209,5.7501779932550585
3OAR141,b1093,136.71153247522938,26.6302,,48.10326766967773,3.370329247802288,0.59,,0.59,Metabolic (Core),False,3OAR141,False,16.28322580736776,26.034598972493338,26.6302,8.105976383732754
3OAR160,b1093,136.71153247522938,58.6145,,48.10326766967773,1.1124517833873355,0.59,,0.59,Metabolic (Core),False,3OAR160,False,14.638175402247084,35.94340648435502,48.10326766967773,7.483680020316736
3OAR160_reverse,b1093,136.71153247522938,1.716,,61.53378677368164,20.841183569207764,0.59,,0.59,Metabolic (Reverse),False,3OAR160,True,13.007218474495,28.0303234476298,20.841183569207764,6.849175999330463
3OAR161,b1093,136.71153247522938,56.8169,,48.10326766967773,10.475654966689731,0.59,,0.59,Metabolic (Core),False,3OAR161,False,30.592227465701786,38.46527421212249,48.10326766967773,13.007934003080921
3OAR180,b1093,136.71153247522938,9.8469,,48.10326766967773,5.160646713364276,0.59,,0.59,Metabolic (Core),False,3OAR180,False,13.470780056735975,21.036938127680667,9.8469,7.031444593644279
3OAR180_reverse,b1093,136.71153247522938,71.8765,,61.53378677368164,3.0651438472701296,0.59,,0.59,Metabolic (Reverse),False,3OAR180,True,23.84425776534356,45.49181020698392,61.53378677368164,10.790407746401533
3OAR181,b1093,136.71153247522938,128.5811,,48.10326766967773,17.527193281992982,0.59,,0.59,Metabolic (Core),False,3OAR181,False,47.68202567724206,64.73718698389024,48.10326766967773,18.14537813407388
3OAR40,b1093,136.71153247522938,12.2147,,48.10326766967773,23.20984801412347,0.59,,0.59,Metabolic (Core),False,3OAR40,False,23.891489525218677,27.84260522793373,23.20984801412347,10.80643436792213
3OAR40_reverse,b1093,136.71153247522938,1.7251,,61.53378677368164,0.0265707957806125,0.59,,0.59,Metabolic (Reverse),False,3OAR40,True,1.4128980518599559,21.095152523154084,1.7251,1.2959347030655386
3OAR60,b1093,136.71153247522938,2.2729,,48.10326766967773,1.873480710504212,0.59,,0.59,Metabolic (Core),False,3OAR60,False,5.894786015716884,17.416549460060647,2.2729,3.7831279806139833
3OAR60_reverse,b1093,136.71153247522938,1.761,,61.53378677368164,4.126232577709164,0.59,,0.59,Metabolic (Reverse),False,3OAR60,True,7.64672667967067,22.47367311713027,4.126232577709164,4.598399248353887
3OAR80,b1093,136.71153247522938,2.8858,,48.10326766967773,1.4545002766521131,0.59,,0.59,Metabolic (Core),False,3OAR80,False,5.866578308751961,17.48118931544328,2.8858,3.7695425862466205
3OAR80_reverse,b1093,136.71153247522938,1.4637,,61.53378677368164,3.653492800559781,0.59,,0.59,Metabolic (Reverse),False,3OAR80,True,6.903849630780076,22.216993191413806,3.653492800559781,4.25910643035825
3OAS100_num1,b2323,125.69922461667636,22.6805,,6.918361663818359,5.770470497209467,,,,Metabolic (Core),False,3OAS100,False,9.674362808432642,11.789777387009275,6.918361663818359,5.485507052106849
3OAS100_num2,b1095,120.7983675600902,,,8.468523979187012,2.83415341835266,,,,Metabolic (Core),False,3OAS100,False,4.89909136310136,5.651338698769836,5.651338698769836,2.2133891124475515
3OAS120_num1,b1095,120.7983675600902,65.0997,,8.468523979187012,6.875121780834266,,,,Metabolic (Core),False,3OAS120,False,15.591540771346814,26.81444858667376,8.468523979187012,7.846333728175811
3OAS120_num2,b2323,125.69922461667636,,,6.918361663818359,2.4122784867804152,,,,Metabolic (Core),False,3OAS120,False,4.085219089032483,4.6653200752993875,4.6653200752993875,2.021192491830623
3OAS121,b2323,125.69922461667636,11.0078,,6.918361663818359,7.897718004824455,0.0577499999999999,,0.0577499999999999,Metabolic (Core),False,3OAS121,False,8.441153635555436,8.607959889547605,7.897718004824455,4.952236236218592
3OAS140_num1,b2323,125.69922461667636,8.1977,,6.918361663818359,2.7304914725608933,,,,Metabolic (Core),False,3OAS140,False,5.370054611293824,5.948851045459751,6.918361663818359,3.5276381180249174
3OAS140_num2,b1095,120.7983675600902,,,8.468523979187012,4.201952486334633,,,,Metabolic (Core),False,3OAS140,False,5.9652607143300385,6.3352382327608225,6.3352382327608225,2.4423883217723668
3OAS141,b2323,125.69922461667636,39.3197,,6.918361663818359,2.177845051255175,0.0577499999999999,,0.0577499999999999,Metabolic (Core),False,3OAS141,False,8.398727258761523,16.13863557169118,6.918361663818359,4.933556527633796
3OAS160_num1,b2323,125.69922461667636,2.9056,,6.918361663818359,6.245464574809021,,,,Metabolic (Core),False,3OAS160,False,5.007273105067047,5.356475412875793,6.245464574809021,3.347348725876858
3OAS160_num2,b1095,120.7983675600902,,,8.468523979187012,3.709008719383553,,,,Metabolic (Core),False,3OAS160,False,5.6044472768608795,6.088766349285282,6.088766349285282,2.3673713854950766
3OAS161,b2323,125.69922461667636,82.3219,,6.918361663818359,5.837987692151454,0.0577499999999999,,0.0577499999999999,Metabolic (Core),False,3OAS161,False,14.925444503462462,31.692749785323272,6.918361663818359,7.593560465729164
3OAS180_num1,b1095,120.7983675600902,64.2202,,8.468523979187012,3.095314723399571,0.0577499999999999,,0.0577499999999999,Metabolic (Core),False,3OAS180,False,11.89582946434308,25.26134623419553,8.468523979187012,6.405396928758907
3OAS180_num2,b2323,125.69922461667636,,,6.918361663818359,4.588231538118686,0.0577499999999999,,0.0577499999999999,Metabolic (Core),False,3OAS180,False,5.6340966603389635,5.753296600968523,5.753296600968523,2.3736252148009727
3OAS181,b1095,120.7983675600902,2.4441,,8.468523979187012,6.960383956781024,0.029,,0.029,Metabolic (Core),False,3OAS181,False,5.242276977555771,5.957669311989346,6.960383956781024,3.464495268024229
3OAS60_num1,b1095,120.7983675600902,29.3964,,8.468523979187012,6.481120339900238,,,,Metabolic (Core),False,3OAS60,False,11.728720898272712,14.782014773029083,8.468523979187012,6.337792099726109
3OAS60_num2,b2323,125.69922461667636,,,6.918361663818359,8.724466117339635,,,,Metabolic (Core),False,3OAS60,False,7.769106249980413,7.821413890578997,7.821413890578997,2.7873116528261446
3OAS80_num1,b2323,125.69922461667636,75.7131,,6.918361663818359,14.343182163764258,,,,Metabolic (Core),False,3OAS80,False,19.585737730045647,32.32488127586087,14.343182163764258,9.310112973849272
3OAS80_num2,b1095,120.7983675600902,,,8.468523979187012,7.672849549603623,,,,Metabolic (Core),False,3OAS80,False,8.060875287430797,8.070686764395317,8.070686764395317,2.839168062554733
3OXCOAT,b1397,118.43411865124476,8.617,4.5254292,9.320162773132324,3.0651438472701296,352625.4108333333,,352625.4108333333,Metabolic (Core),False,3OXCOAT,False,5.777268559516799,6.381933955100614,6.5712146,5.777268559516799
3PEPTabcpp_num1,b2178 and b2177 and b2180 and b2179,97.76404181117316,17.011,,8.060506820678711,11.334694813446427,,112645.641475366,,Metabolic (Core),True,3PEPTabcpp,False,11.583345451242497,12.13540054470838,11.334694813446427,6.278783472339758
3PEPTabcpp_num2,b1329 and b1247 and b1245 and b1244 and b1246,120.50274604186052,,,9.22691535949707,6.7859805272721,,112645.641475366,,Metabolic (Core),True,3PEPTabcpp,False,7.912879877537315,8.006447943384586,8.006447943384586,2.8129841587782387
3PEPTabcpp_num3,b1244 and b1247 and b1245 and b1246 and b1243,120.42138255624845,,,9.22691535949707,6.7859805272721,,112645.641475366,,Metabolic (Core),True,3PEPTabcpp,False,7.912879877537315,8.006447943384586,8.006447943384586,2.8129841587782387
3PEPTtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,3PEPTtex,False,,,,
3PEPTtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,3PEPTtex,False,,,,
3PEPTtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,3PEPTtex,False,,,,
3PEPTtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,3PEPTtex,False,,,,
3PEPTtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,3PEPTtex,True,,,,
3PEPTtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,3PEPTtex,True,,,,
3PEPTtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,3PEPTtex,True,,,,
3PEPTtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,3PEPTtex,True,,,,
3SLAR,b3882,130.15983707102805,11.2671,,222.9801177978516,8.375467515442104,,112645.641475366,,Metabolic (Core),False,3SLAR,False,27.607629372019257,80.87422843776456,11.2671,12.044030232472306
3UMPtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,3UMPtex,False,,,,
3UMPtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,3UMPtex,False,,,,
3UMPtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,3UMPtex,False,,,,
3UMPtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,3UMPtex,False,,,,
3UMPtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,3UMPtex,True,,,,
3UMPtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,3UMPtex,True,,,,
3UMPtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,3UMPtex,True,,,,
3UMPtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,3UMPtex,True,,,,
42A12BOOXpp,b1386,169.22268505812133,2.749,31.535576,10.40248680114746,13.543588217899387,30938.966666666667,,30938.966666666667,Metabolic (Core),False,42A12BOOXpp,False,10.512635474137827,14.557662754761711,11.973037509523422,10.512635474137827
4ABZGLUH,b1337 and b1338,130.15983707102805,74.5526,,8.90823745727539,9.685838815944882,,112645.641475366,,Metabolic (Core),True,4ABZGLUH,False,18.597901312703666,31.048892091073423,9.685838815944882,8.95566735831069
4ABZGLUH_reverse,b1337 and b1338,130.15983707102805,14.1972,25.294153,7.908206939697266,8.735721749952106,,112645.641475366,,Metabolic (Reverse),True,4ABZGLUH,True,12.550178848036714,14.033820422412344,11.466460874976054,12.550178848036714
4ABZGLUtex_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,False,,,,
4ABZGLUtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,False,,,,
4ABZGLUtex_num3,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,False,,,,
4ABZGLUtex_num4,b0929,94.8168,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,False,,,,
4ABZGLUtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,True,,,,
4ABZGLUtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,True,,,,
4ABZGLUtex_reverse_num3,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,True,,,,
4ABZGLUtex_reverse_num4,b0929,94.8168,,,,,,112645.641475366,,Transport,False,4ABZGLUtex,True,,,,
4ABZGLUtr,b1336,23.0,72.0373,,11.683470726013184,2.49260093430609,,112645.641475366,,Metabolic (Core),False,4ABZGLUtr,False,12.801494825845436,28.737790553439762,11.683470726013184,6.767768797077369
4ABZGLUtr_reverse,b1336,23.0,7.9521,,11.683470726013184,2.458310668233155,,112645.641475366,,Metabolic (Reverse),False,4ABZGLUtr,True,6.112658842706499,7.364627131415446,7.9521,3.887519838914762
4HBZt3pp,b3240 and b3241,207.78250892732828,2.6333,0.9058999,23.2384033203125,4.423306762159818,,112645.641475366,,Metabolic (Core),True,4HBZt3pp,False,3.957158754540466,7.8002274956180795,3.528303381079909,3.957158754540466
4HOXPACDtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,False,,,,
4HOXPACDtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,False,,,,
4HOXPACDtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,False,,,,
4HOXPACDtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,False,,,,
4HOXPACDtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,True,,,,
4HOXPACDtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,True,,,,
4HOXPACDtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,True,,,,
4HOXPACDtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,4HOXPACDtex,True,,,,
4HTHRA,b0870,115.69288473855748,,,,,,112645.641475366,,Metabolic (Core),False,4HTHRA,False,,,,
4HTHRA_reverse,b0870,115.69288473855748,11.2145,2.4719822,17.776649475097656,8.904353075217367,,112645.641475366,,Metabolic (Reverse),False,4HTHRA,True,8.138968805244676,10.091871187578755,10.059426537608683,8.138968805244676
4HTHRK,b0003,121.23861216232469,7.5308,1.6856856,3.173168182373047,1.085823384955939,,,,Metabolic (Core),False,4HTHRK,False,2.5716833499877847,3.3688692918322465,2.4294268911865236,2.5716833499877847
4PCP,b1192,136.2454183611817,3.7552,,2.279223680496216,12.544101452368947,,112645.641475366,,Metabolic (Core),False,4PCP,False,4.75283998263591,6.192841710955054,3.7552,3.2189549199265026
4PCPpp,b2175,97.76404181117316,9.0659,,4.635335445404053,3.8937879056085154,,112645.641475366,,Metabolic (Core),False,4PCPpp,False,5.4695902760283035,5.865007783670856,4.635335445404053,3.5765647845194146
4PEPTabcpp_num1,b1245 and b1247 and b1243 and b1244 and b1246,120.42138255624845,12.9585,,9.22691535949707,5.628355577673853,,112645.641475366,,Metabolic (Core),True,4PEPTabcpp,False,8.763231112724132,9.271256979056973,9.22691535949707,5.093287590304018
4PEPTabcpp_num2,b2178 and b2177 and b2180 and b2179,97.76404181117316,,,8.060506820678711,5.160646713364276,,112645.641475366,,Metabolic (Core),True,4PEPTabcpp,False,6.449606812216223,6.610576767021493,6.610576767021493,2.5396076098909894
4PEPTtex_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,4PEPTtex,False,,,,
4PEPTtex_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,4PEPTtex,False,,,,
4PEPTtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,4PEPTtex,False,,,,
4PEPTtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,4PEPTtex,False,,,,
4PEPTtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,4PEPTtex,True,,,,
4PEPTtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366,,Transport,False,4PEPTtex,True,,,,
4PEPTtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,4PEPTtex,True,,,,
4PEPTtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,4PEPTtex,True,,,,
5DGLCNR,b4266,130.15983707102805,1.1866,4.0644073,12.992997169494627,3.2749292691771887,,3.7,,Metabolic (Core),False,5DGLCNR,False,3.784889535160714,5.379733434667954,3.669668284588594,3.784889535160714
5DGLCNt2rpp,b4265,23.0,4.6607,1.6069727,34.219730377197266,3.0734277155319725,,112645.641475366,,Metabolic (Core),False,5DGLCNt2rpp,False,5.297729854302546,10.890207698182309,3.867063857765986,5.297729854302546
5DGLCNt2rpp_reverse,b4265,23.0,257.8824,1.6069727,34.219730377197266,12.152238088271714,,112645.641475366,,Metabolic (Reverse),False,5DGLCNt2rpp,True,20.37467846431552,76.46533529136724,23.18598423273449,20.37467846431552
5DGLCNtex_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,5DGLCNtex,False,,,,
5DGLCNtex_num2,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,5DGLCNtex,False,,,,
5DGLCNtex_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,5DGLCNtex,False,,,,
5DGLCNtex_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,5DGLCNtex,False,,,,
5DGLCNtex_reverse_num1,b0929,94.8168,,,,,,112645.641475366,,Transport,False,5DGLCNtex,True,,,,
5DGLCNtex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,5DGLCNtex,True,,,,
5DGLCNtex_reverse_num3,b0241,33.2825,,,,,,112645.641475366,,Transport,False,5DGLCNtex,True,,,,
5DGLCNtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,5DGLCNtex,True,,,,
5DKGR_num1,b2842,160.70234805267864,8.2556,21.346954,24.00439453125,7.850236933904516,,112645.641475366,,Metabolic (Core),False,5DKGR,False,13.49940165593075,15.36429636628863,14.801276999999999,13.49940165593075
5DKGR_num2,b4266,130.15983707102805,,8.070132,34.779266357421875,5.265135685472943,,112645.641475366,,Metabolic (Core),False,5DKGR,False,11.390344886901907,16.03817801429827,8.070132,6.200156555374961
5DKGR_reverse_num1,b2842,160.70234805267864,8.0888,9.065246,15.95155906677246,11.424475857554716,,112645.641475366,,Metabolic (Reverse),False,5DKGR,True,10.751666331282177,11.132520231081795,10.244860928777358,10.751666331282177
5DKGR_reverse_num2,b4266,130.15983707102805,,4.0644016,18.613250732421875,,,112645.641475366,,Metabolic (Reverse),False,5DKGR,True,8.697800070020964,11.338826166210938,11.338826166210938,2.9492032941153723
5DOAN,b0159,136.2454183611817,13.3289,1.8322498,7.724186897277832,3.842358408537775,,112645.641475366,,Metabolic (Core),False,5DOAN,False,5.188686240352995,6.6819237764539015,5.783272652907804,5.188686240352995
5MTRtex_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,5MTRtex,False,,,,
5MTRtex_num2,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,5MTRtex,False,,,,
5MTRtex_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,5MTRtex,False,,,,
5MTRtex_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,5MTRtex,False,,,,
5MTRtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366,,Transport,False,5MTRtex,True,,,,
5MTRtex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366,,Transport,False,5MTRtex,True,,,,
5MTRtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366,,Transport,False,5MTRtex,True,,,,
5MTRtex_reverse_num4,b0241,33.2825,,,,,,112645.641475366,,Transport,False,5MTRtex,True,,,,
6D6SFK,b3883,123.60963225270936,33.9735,,31.38056182861328,2.639431640590787,,112645.641475366,,Metabolic (Core),False,6D6SFK,False,14.117912137075962,22.66449782306802,31.38056182861328,7.283294249183672
